# fixture=count_254 config=no_maps_redirect
## configuration
minSize=0
maxSize=Infinity
excludeOnEdges=false
redirect=true
calibration=NONE
maps=false,false,false,false
filters=
## counts
objects=254
droppedByMorphology=0
droppedByDetectorFilters=0
droppedShort=0
singleSlice=0
## warnings
count=0
## statistics
rows=254 columns=26
headings	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Min	Max	X	Y	Z	XM	YM	ZM	Morph_Sphericity	Morph_Compactness	Morph_Elongation	Morph_Feret3D_um	BX	BY	BZ	B-width	B-height	B-depth	Label
8	1.0	6.0	1.0	1.0	133.0	133.0	0.0	133.0	133.0	17.0	1.0	0.0	17.0	1.0	0.0	s:NaN	s:NaN	s:NaN	0.0	17.0	1.0	0.0	1.0	1.0	1.0	9.0
9	1.0	6.0	1.0	1.0	147.0	147.0	0.0	147.0	147.0	19.0	1.0	0.0	19.0	1.0	0.0	s:NaN	s:NaN	s:NaN	0.0	19.0	1.0	0.0	1.0	1.0	1.0	10.0
10	1.0	6.0	1.0	1.0	161.0	161.0	0.0	161.0	161.0	21.0	1.0	0.0	21.0	1.0	0.0	s:NaN	s:NaN	s:NaN	0.0	21.0	1.0	0.0	1.0	1.0	1.0	11.0
11	1.0	6.0	1.0	1.0	175.0	175.0	0.0	175.0	175.0	23.0	1.0	0.0	23.0	1.0	0.0	s:NaN	s:NaN	s:NaN	0.0	23.0	1.0	0.0	1.0	1.0	1.0	12.0
12	1.0	6.0	1.0	1.0	189.0	189.0	0.0	189.0	189.0	25.0	1.0	0.0	25.0	1.0	0.0	s:NaN	s:NaN	s:NaN	0.0	25.0	1.0	0.0	1.0	1.0	1.0	13.0
13	1.0	6.0	1.0	1.0	203.0	203.0	0.0	203.0	203.0	27.0	1.0	0.0	27.0	1.0	0.0	s:NaN	s:NaN	s:NaN	0.0	27.0	1.0	0.0	1.0	1.0	1.0	14.0
14	1.0	6.0	1.0	1.0	217.0	217.0	0.0	217.0	217.0	29.0	1.0	0.0	29.0	1.0	0.0	s:NaN	s:NaN	s:NaN	0.0	29.0	1.0	0.0	1.0	1.0	1.0	15.0
15	1.0	6.0	1.0	1.0	231.0	231.0	0.0	231.0	231.0	31.0	1.0	0.0	31.0	1.0	0.0	s:NaN	s:NaN	s:NaN	0.0	31.0	1.0	0.0	1.0	1.0	1.0	16.0
16	1.0	6.0	1.0	1.0	47.0	47.0	0.0	47.0	47.0	1.0	3.0	0.0	1.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	1.0	3.0	0.0	1.0	1.0	1.0	17.0
17	1.0	6.0	1.0	1.0	61.0	61.0	0.0	61.0	61.0	3.0	3.0	0.0	3.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	3.0	3.0	0.0	1.0	1.0	1.0	18.0
18	1.0	6.0	1.0	1.0	75.0	75.0	0.0	75.0	75.0	5.0	3.0	0.0	5.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	5.0	3.0	0.0	1.0	1.0	1.0	19.0
19	1.0	6.0	1.0	1.0	89.0	89.0	0.0	89.0	89.0	7.0	3.0	0.0	7.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	7.0	3.0	0.0	1.0	1.0	1.0	20.0
20	1.0	6.0	1.0	1.0	103.0	103.0	0.0	103.0	103.0	9.0	3.0	0.0	9.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	9.0	3.0	0.0	1.0	1.0	1.0	21.0
21	1.0	6.0	1.0	1.0	117.0	117.0	0.0	117.0	117.0	11.0	3.0	0.0	11.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	11.0	3.0	0.0	1.0	1.0	1.0	22.0
22	1.0	6.0	1.0	1.0	131.0	131.0	0.0	131.0	131.0	13.0	3.0	0.0	13.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	13.0	3.0	0.0	1.0	1.0	1.0	23.0
23	1.0	6.0	1.0	1.0	145.0	145.0	0.0	145.0	145.0	15.0	3.0	0.0	15.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	15.0	3.0	0.0	1.0	1.0	1.0	24.0
24	1.0	6.0	1.0	1.0	159.0	159.0	0.0	159.0	159.0	17.0	3.0	0.0	17.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	17.0	3.0	0.0	1.0	1.0	1.0	25.0
25	1.0	6.0	1.0	1.0	173.0	173.0	0.0	173.0	173.0	19.0	3.0	0.0	19.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	19.0	3.0	0.0	1.0	1.0	1.0	26.0
26	1.0	6.0	1.0	1.0	187.0	187.0	0.0	187.0	187.0	21.0	3.0	0.0	21.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	21.0	3.0	0.0	1.0	1.0	1.0	27.0
27	1.0	6.0	1.0	1.0	201.0	201.0	0.0	201.0	201.0	23.0	3.0	0.0	23.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	23.0	3.0	0.0	1.0	1.0	1.0	28.0
28	1.0	6.0	1.0	1.0	215.0	215.0	0.0	215.0	215.0	25.0	3.0	0.0	25.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	25.0	3.0	0.0	1.0	1.0	1.0	29.0
29	1.0	6.0	1.0	1.0	229.0	229.0	0.0	229.0	229.0	27.0	3.0	0.0	27.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	27.0	3.0	0.0	1.0	1.0	1.0	30.0
30	1.0	6.0	1.0	1.0	243.0	243.0	0.0	243.0	243.0	29.0	3.0	0.0	29.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	29.0	3.0	0.0	1.0	1.0	1.0	31.0
31	1.0	6.0	1.0	1.0	6.0	6.0	0.0	6.0	6.0	31.0	3.0	0.0	31.0	3.0	0.0	s:NaN	s:NaN	s:NaN	0.0	31.0	3.0	0.0	1.0	1.0	1.0	32.0
32	1.0	6.0	1.0	1.0	73.0	73.0	0.0	73.0	73.0	1.0	5.0	0.0	1.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	1.0	5.0	0.0	1.0	1.0	1.0	33.0
33	1.0	6.0	1.0	1.0	87.0	87.0	0.0	87.0	87.0	3.0	5.0	0.0	3.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	3.0	5.0	0.0	1.0	1.0	1.0	34.0
34	1.0	6.0	1.0	1.0	101.0	101.0	0.0	101.0	101.0	5.0	5.0	0.0	5.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	5.0	5.0	0.0	1.0	1.0	1.0	35.0
35	1.0	6.0	1.0	1.0	115.0	115.0	0.0	115.0	115.0	7.0	5.0	0.0	7.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	7.0	5.0	0.0	1.0	1.0	1.0	36.0
36	1.0	6.0	1.0	1.0	129.0	129.0	0.0	129.0	129.0	9.0	5.0	0.0	9.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	9.0	5.0	0.0	1.0	1.0	1.0	37.0
37	1.0	6.0	1.0	1.0	143.0	143.0	0.0	143.0	143.0	11.0	5.0	0.0	11.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	11.0	5.0	0.0	1.0	1.0	1.0	38.0
38	1.0	6.0	1.0	1.0	157.0	157.0	0.0	157.0	157.0	13.0	5.0	0.0	13.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	13.0	5.0	0.0	1.0	1.0	1.0	39.0
39	1.0	6.0	1.0	1.0	171.0	171.0	0.0	171.0	171.0	15.0	5.0	0.0	15.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	15.0	5.0	0.0	1.0	1.0	1.0	40.0
40	1.0	6.0	1.0	1.0	185.0	185.0	0.0	185.0	185.0	17.0	5.0	0.0	17.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	17.0	5.0	0.0	1.0	1.0	1.0	41.0
41	1.0	6.0	1.0	1.0	199.0	199.0	0.0	199.0	199.0	19.0	5.0	0.0	19.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	19.0	5.0	0.0	1.0	1.0	1.0	42.0
42	1.0	6.0	1.0	1.0	213.0	213.0	0.0	213.0	213.0	21.0	5.0	0.0	21.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	21.0	5.0	0.0	1.0	1.0	1.0	43.0
43	1.0	6.0	1.0	1.0	227.0	227.0	0.0	227.0	227.0	23.0	5.0	0.0	23.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	23.0	5.0	0.0	1.0	1.0	1.0	44.0
44	1.0	6.0	1.0	1.0	241.0	241.0	0.0	241.0	241.0	25.0	5.0	0.0	25.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	25.0	5.0	0.0	1.0	1.0	1.0	45.0
45	1.0	6.0	1.0	1.0	4.0	4.0	0.0	4.0	4.0	27.0	5.0	0.0	27.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	27.0	5.0	0.0	1.0	1.0	1.0	46.0
46	1.0	6.0	1.0	1.0	18.0	18.0	0.0	18.0	18.0	29.0	5.0	0.0	29.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	29.0	5.0	0.0	1.0	1.0	1.0	47.0
47	1.0	6.0	1.0	1.0	32.0	32.0	0.0	32.0	32.0	31.0	5.0	0.0	31.0	5.0	0.0	s:NaN	s:NaN	s:NaN	0.0	31.0	5.0	0.0	1.0	1.0	1.0	48.0
48	1.0	6.0	1.0	1.0	99.0	99.0	0.0	99.0	99.0	1.0	7.0	0.0	1.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	1.0	7.0	0.0	1.0	1.0	1.0	49.0
49	1.0	6.0	1.0	1.0	113.0	113.0	0.0	113.0	113.0	3.0	7.0	0.0	3.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	3.0	7.0	0.0	1.0	1.0	1.0	50.0
50	1.0	6.0	1.0	1.0	127.0	127.0	0.0	127.0	127.0	5.0	7.0	0.0	5.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	5.0	7.0	0.0	1.0	1.0	1.0	51.0
51	1.0	6.0	1.0	1.0	141.0	141.0	0.0	141.0	141.0	7.0	7.0	0.0	7.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	7.0	7.0	0.0	1.0	1.0	1.0	52.0
52	1.0	6.0	1.0	1.0	155.0	155.0	0.0	155.0	155.0	9.0	7.0	0.0	9.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	9.0	7.0	0.0	1.0	1.0	1.0	53.0
53	1.0	6.0	1.0	1.0	169.0	169.0	0.0	169.0	169.0	11.0	7.0	0.0	11.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	11.0	7.0	0.0	1.0	1.0	1.0	54.0
54	1.0	6.0	1.0	1.0	183.0	183.0	0.0	183.0	183.0	13.0	7.0	0.0	13.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	13.0	7.0	0.0	1.0	1.0	1.0	55.0
55	1.0	6.0	1.0	1.0	197.0	197.0	0.0	197.0	197.0	15.0	7.0	0.0	15.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	15.0	7.0	0.0	1.0	1.0	1.0	56.0
56	1.0	6.0	1.0	1.0	211.0	211.0	0.0	211.0	211.0	17.0	7.0	0.0	17.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	17.0	7.0	0.0	1.0	1.0	1.0	57.0
57	1.0	6.0	1.0	1.0	225.0	225.0	0.0	225.0	225.0	19.0	7.0	0.0	19.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	19.0	7.0	0.0	1.0	1.0	1.0	58.0
58	1.0	6.0	1.0	1.0	239.0	239.0	0.0	239.0	239.0	21.0	7.0	0.0	21.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	21.0	7.0	0.0	1.0	1.0	1.0	59.0
59	1.0	6.0	1.0	1.0	2.0	2.0	0.0	2.0	2.0	23.0	7.0	0.0	23.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	23.0	7.0	0.0	1.0	1.0	1.0	60.0
60	1.0	6.0	1.0	1.0	16.0	16.0	0.0	16.0	16.0	25.0	7.0	0.0	25.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	25.0	7.0	0.0	1.0	1.0	1.0	61.0
61	1.0	6.0	1.0	1.0	30.0	30.0	0.0	30.0	30.0	27.0	7.0	0.0	27.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	27.0	7.0	0.0	1.0	1.0	1.0	62.0
62	1.0	6.0	1.0	1.0	44.0	44.0	0.0	44.0	44.0	29.0	7.0	0.0	29.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	29.0	7.0	0.0	1.0	1.0	1.0	63.0
63	1.0	6.0	1.0	1.0	58.0	58.0	0.0	58.0	58.0	31.0	7.0	0.0	31.0	7.0	0.0	s:NaN	s:NaN	s:NaN	0.0	31.0	7.0	0.0	1.0	1.0	1.0	64.0
64	1.0	6.0	1.0	1.0	125.0	125.0	0.0	125.0	125.0	1.0	9.0	0.0	1.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	1.0	9.0	0.0	1.0	1.0	1.0	65.0
65	1.0	6.0	1.0	1.0	139.0	139.0	0.0	139.0	139.0	3.0	9.0	0.0	3.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	3.0	9.0	0.0	1.0	1.0	1.0	66.0
66	1.0	6.0	1.0	1.0	153.0	153.0	0.0	153.0	153.0	5.0	9.0	0.0	5.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	5.0	9.0	0.0	1.0	1.0	1.0	67.0
67	1.0	6.0	1.0	1.0	167.0	167.0	0.0	167.0	167.0	7.0	9.0	0.0	7.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	7.0	9.0	0.0	1.0	1.0	1.0	68.0
68	1.0	6.0	1.0	1.0	181.0	181.0	0.0	181.0	181.0	9.0	9.0	0.0	9.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	9.0	9.0	0.0	1.0	1.0	1.0	69.0
69	1.0	6.0	1.0	1.0	195.0	195.0	0.0	195.0	195.0	11.0	9.0	0.0	11.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	11.0	9.0	0.0	1.0	1.0	1.0	70.0
70	1.0	6.0	1.0	1.0	209.0	209.0	0.0	209.0	209.0	13.0	9.0	0.0	13.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	13.0	9.0	0.0	1.0	1.0	1.0	71.0
71	1.0	6.0	1.0	1.0	223.0	223.0	0.0	223.0	223.0	15.0	9.0	0.0	15.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	15.0	9.0	0.0	1.0	1.0	1.0	72.0
72	1.0	6.0	1.0	1.0	237.0	237.0	0.0	237.0	237.0	17.0	9.0	0.0	17.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	17.0	9.0	0.0	1.0	1.0	1.0	73.0
73	1.0	6.0	1.0	1.0	251.0	251.0	0.0	251.0	251.0	19.0	9.0	0.0	19.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	19.0	9.0	0.0	1.0	1.0	1.0	74.0
74	1.0	6.0	1.0	1.0	14.0	14.0	0.0	14.0	14.0	21.0	9.0	0.0	21.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	21.0	9.0	0.0	1.0	1.0	1.0	75.0
75	1.0	6.0	1.0	1.0	28.0	28.0	0.0	28.0	28.0	23.0	9.0	0.0	23.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	23.0	9.0	0.0	1.0	1.0	1.0	76.0
76	1.0	6.0	1.0	1.0	42.0	42.0	0.0	42.0	42.0	25.0	9.0	0.0	25.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	25.0	9.0	0.0	1.0	1.0	1.0	77.0
77	1.0	6.0	1.0	1.0	56.0	56.0	0.0	56.0	56.0	27.0	9.0	0.0	27.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	27.0	9.0	0.0	1.0	1.0	1.0	78.0
78	1.0	6.0	1.0	1.0	70.0	70.0	0.0	70.0	70.0	29.0	9.0	0.0	29.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	29.0	9.0	0.0	1.0	1.0	1.0	79.0
79	1.0	6.0	1.0	1.0	84.0	84.0	0.0	84.0	84.0	31.0	9.0	0.0	31.0	9.0	0.0	s:NaN	s:NaN	s:NaN	0.0	31.0	9.0	0.0	1.0	1.0	1.0	80.0
80	1.0	6.0	1.0	1.0	151.0	151.0	0.0	151.0	151.0	1.0	11.0	0.0	1.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	1.0	11.0	0.0	1.0	1.0	1.0	81.0
81	1.0	6.0	1.0	1.0	165.0	165.0	0.0	165.0	165.0	3.0	11.0	0.0	3.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	3.0	11.0	0.0	1.0	1.0	1.0	82.0
82	1.0	6.0	1.0	1.0	179.0	179.0	0.0	179.0	179.0	5.0	11.0	0.0	5.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	5.0	11.0	0.0	1.0	1.0	1.0	83.0
83	1.0	6.0	1.0	1.0	193.0	193.0	0.0	193.0	193.0	7.0	11.0	0.0	7.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	7.0	11.0	0.0	1.0	1.0	1.0	84.0
84	1.0	6.0	1.0	1.0	207.0	207.0	0.0	207.0	207.0	9.0	11.0	0.0	9.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	9.0	11.0	0.0	1.0	1.0	1.0	85.0
85	1.0	6.0	1.0	1.0	221.0	221.0	0.0	221.0	221.0	11.0	11.0	0.0	11.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	11.0	11.0	0.0	1.0	1.0	1.0	86.0
86	1.0	6.0	1.0	1.0	235.0	235.0	0.0	235.0	235.0	13.0	11.0	0.0	13.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	13.0	11.0	0.0	1.0	1.0	1.0	87.0
87	1.0	6.0	1.0	1.0	249.0	249.0	0.0	249.0	249.0	15.0	11.0	0.0	15.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	15.0	11.0	0.0	1.0	1.0	1.0	88.0
88	1.0	6.0	1.0	1.0	12.0	12.0	0.0	12.0	12.0	17.0	11.0	0.0	17.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	17.0	11.0	0.0	1.0	1.0	1.0	89.0
89	1.0	6.0	1.0	1.0	26.0	26.0	0.0	26.0	26.0	19.0	11.0	0.0	19.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	19.0	11.0	0.0	1.0	1.0	1.0	90.0
90	1.0	6.0	1.0	1.0	40.0	40.0	0.0	40.0	40.0	21.0	11.0	0.0	21.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	21.0	11.0	0.0	1.0	1.0	1.0	91.0
91	1.0	6.0	1.0	1.0	54.0	54.0	0.0	54.0	54.0	23.0	11.0	0.0	23.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	23.0	11.0	0.0	1.0	1.0	1.0	92.0
92	1.0	6.0	1.0	1.0	68.0	68.0	0.0	68.0	68.0	25.0	11.0	0.0	25.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	25.0	11.0	0.0	1.0	1.0	1.0	93.0
93	1.0	6.0	1.0	1.0	82.0	82.0	0.0	82.0	82.0	27.0	11.0	0.0	27.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	27.0	11.0	0.0	1.0	1.0	1.0	94.0
94	1.0	6.0	1.0	1.0	96.0	96.0	0.0	96.0	96.0	29.0	11.0	0.0	29.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	29.0	11.0	0.0	1.0	1.0	1.0	95.0
95	1.0	6.0	1.0	1.0	110.0	110.0	0.0	110.0	110.0	31.0	11.0	0.0	31.0	11.0	0.0	s:NaN	s:NaN	s:NaN	0.0	31.0	11.0	0.0	1.0	1.0	1.0	96.0
96	1.0	6.0	1.0	1.0	177.0	177.0	0.0	177.0	177.0	1.0	13.0	0.0	1.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	1.0	13.0	0.0	1.0	1.0	1.0	97.0
97	1.0	6.0	1.0	1.0	191.0	191.0	0.0	191.0	191.0	3.0	13.0	0.0	3.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	3.0	13.0	0.0	1.0	1.0	1.0	98.0
98	1.0	6.0	1.0	1.0	205.0	205.0	0.0	205.0	205.0	5.0	13.0	0.0	5.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	5.0	13.0	0.0	1.0	1.0	1.0	99.0
99	1.0	6.0	1.0	1.0	219.0	219.0	0.0	219.0	219.0	7.0	13.0	0.0	7.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	7.0	13.0	0.0	1.0	1.0	1.0	100.0
100	1.0	6.0	1.0	1.0	233.0	233.0	0.0	233.0	233.0	9.0	13.0	0.0	9.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	9.0	13.0	0.0	1.0	1.0	1.0	101.0
101	1.0	6.0	1.0	1.0	247.0	247.0	0.0	247.0	247.0	11.0	13.0	0.0	11.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	11.0	13.0	0.0	1.0	1.0	1.0	102.0
102	1.0	6.0	1.0	1.0	10.0	10.0	0.0	10.0	10.0	13.0	13.0	0.0	13.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	13.0	13.0	0.0	1.0	1.0	1.0	103.0
103	1.0	6.0	1.0	1.0	24.0	24.0	0.0	24.0	24.0	15.0	13.0	0.0	15.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	15.0	13.0	0.0	1.0	1.0	1.0	104.0
104	1.0	6.0	1.0	1.0	38.0	38.0	0.0	38.0	38.0	17.0	13.0	0.0	17.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	17.0	13.0	0.0	1.0	1.0	1.0	105.0
105	1.0	6.0	1.0	1.0	52.0	52.0	0.0	52.0	52.0	19.0	13.0	0.0	19.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	19.0	13.0	0.0	1.0	1.0	1.0	106.0
106	1.0	6.0	1.0	1.0	66.0	66.0	0.0	66.0	66.0	21.0	13.0	0.0	21.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	21.0	13.0	0.0	1.0	1.0	1.0	107.0
107	1.0	6.0	1.0	1.0	80.0	80.0	0.0	80.0	80.0	23.0	13.0	0.0	23.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	23.0	13.0	0.0	1.0	1.0	1.0	108.0
108	1.0	6.0	1.0	1.0	94.0	94.0	0.0	94.0	94.0	25.0	13.0	0.0	25.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	25.0	13.0	0.0	1.0	1.0	1.0	109.0
109	1.0	6.0	1.0	1.0	108.0	108.0	0.0	108.0	108.0	27.0	13.0	0.0	27.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	27.0	13.0	0.0	1.0	1.0	1.0	110.0
110	1.0	6.0	1.0	1.0	122.0	122.0	0.0	122.0	122.0	29.0	13.0	0.0	29.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	29.0	13.0	0.0	1.0	1.0	1.0	111.0
111	1.0	6.0	1.0	1.0	136.0	136.0	0.0	136.0	136.0	31.0	13.0	0.0	31.0	13.0	0.0	s:NaN	s:NaN	s:NaN	0.0	31.0	13.0	0.0	1.0	1.0	1.0	112.0
112	1.0	6.0	1.0	1.0	203.0	203.0	0.0	203.0	203.0	1.0	15.0	0.0	1.0	15.0	0.0	s:NaN	s:NaN	s:NaN	0.0	1.0	15.0	0.0	1.0	1.0	1.0	113.0
113	1.0	6.0	1.0	1.0	217.0	217.0	0.0	217.0	217.0	3.0	15.0	0.0	3.0	15.0	0.0	s:NaN	s:NaN	s:NaN	0.0	3.0	15.0	0.0	1.0	1.0	1.0	114.0
114	1.0	6.0	1.0	1.0	231.0	231.0	0.0	231.0	231.0	5.0	15.0	0.0	5.0	15.0	0.0	s:NaN	s:NaN	s:NaN	0.0	5.0	15.0	0.0	1.0	1.0	1.0	115.0
115	1.0	6.0	1.0	1.0	245.0	245.0	0.0	245.0	245.0	7.0	15.0	0.0	7.0	15.0	0.0	s:NaN	s:NaN	s:NaN	0.0	7.0	15.0	0.0	1.0	1.0	1.0	116.0
116	1.0	6.0	1.0	1.0	8.0	8.0	0.0	8.0	8.0	9.0	15.0	0.0	9.0	15.0	0.0	s:NaN	s:NaN	s:NaN	0.0	9.0	15.0	0.0	1.0	1.0	1.0	117.0
117	1.0	6.0	1.0	1.0	22.0	22.0	0.0	22.0	22.0	11.0	15.0	0.0	11.0	15.0	0.0	s:NaN	s:NaN	s:NaN	0.0	11.0	15.0	0.0	1.0	1.0	1.0	118.0
118	1.0	6.0	1.0	1.0	36.0	36.0	0.0	36.0	36.0	13.0	15.0	0.0	13.0	15.0	0.0	s:NaN	s:NaN	s:NaN	0.0	13.0	15.0	0.0	1.0	1.0	1.0	119.0
